hotel,QUANTIFIER,aspect,count,mean,median,std,min,max
nadai,GPAC,Quarto,250,0.03238487322418028,0.0235950506186726,0.06532911056045247,0.0,0.9921259842519684
nadai,GPAC,Áreas comuns,250,0.1007628708418166,0.08910219311605234,0.08709225737669749,0.0,0.9673469387755104
nadai,HDy,Atendimento da equipe,250,0.026708329862557233,0.024189400249895902,0.019116604253084604,0.0,0.0951416076634735
nadai,HDy,Café da manhã,250,0.039160766091051735,0.03240188383045515,0.027514210585032246,0.0,0.1525149136577708
nadai,HDy,Quarto,250,0.040859392575927994,0.03194038245219345,0.03523699098388539,0.0,0.2309223847019124
nadai,HDy,Áreas comuns,250,0.033080040816326504,0.0245363520408163,0.029107470123593864,0.0,0.1927640306122449
nadai,MAX,Atendimento da equipe,250,0.0216001273686532,0.0201266313979928,0.016056323666738065,0.0,0.111679268428683
nadai,MAX,Café da manhã,250,0.042261664971889344,0.0353193025461932,0.03309279930176279,0.0,0.1443472158094006
nadai,MAX,Quarto,250,0.023695332325646756,0.01803590762092225,0.021245627786059727,0.0,0.1386287260967379
nadai,MAX,Áreas comuns,250,0.07839788355629328,0.06243970315398881,0.060225503883044866,0.0,0.3586087784396053
nadai,MS,Atendimento da equipe,250,0.02909779007190632,0.024656448866141198,0.020734695255403418,0.0,0.1017020552168741
nadai,MS,Café da manhã,250,0.04122759565182951,0.030674276120704648,0.03853731793257984,0.0,0.2458164939704342
nadai,MS,Quarto,250,0.024995315668056163,0.0202474690663667,0.02260161631839001,0.0,0.1241011789486081
nadai,MS,Áreas comuns,250,0.05764802950565704,0.042413354815610455,0.05576705888125411,0.0,0.4089287387085981
nadai,MS2,Atendimento da equipe,250,0.029025934768418766,0.024083739067929648,0.021826421312960833,0.0,0.1059554870300496
nadai,MS2,Café da manhã,250,0.038409262651999655,0.031585466871669,0.03277208900935188,0.0,0.2011508948194661
nadai,MS2,Quarto,250,0.025867416112781164,0.020312624037840753,0.021904881522953553,0.0,0.1386852106822665
nadai,MS2,Áreas comuns,250,0.05337559498360058,0.0404869783734389,0.04648315477924922,0.0,0.2916687266455878
nadai,PACC,Atendimento da equipe,250,0.030754902331502902,0.02626480833950465,0.02214462696230186,0.0,0.0967829308620701
nadai,PACC,Café da manhã,250,0.04973828711678477,0.04003709155099375,0.040362127029018965,0.0,0.1960680022171187
nadai,PACC,Quarto,250,0.02871644443962996,0.025204090472290802,0.021935951337938235,0.0,0.1320880219157646
nadai,PACC,Áreas comuns,250,0.06466129895823419,0.0554158238682756,0.046250879756749214,0.0,0.2457082848064956
nadai,PCC,Atendimento da equipe,250,0.05364567623143696,0.0493489225722981,0.03330832790291538,4.396723403585212e-05,0.1438244467679165
nadai,PCC,Café da manhã,250,0.0948994669378413,0.08004254847119299,0.06536542105776423,0.0003093304725158,0.2659726059076923
nadai,PCC,Quarto,250,0.09399449724689092,0.09544800216057364,0.05355800002659144,0.0005735538059618,0.2286361000467942
nadai,PCC,Áreas comuns,250,0.13091739687170054,0.1294047968472114,0.08396094023032234,0.0011742545387755,0.3455654356485202
nadai,PWK,Atendimento da equipe,250,0.03460221463974355,0.01730343559727605,0.0710485605910146,0.0002082465639316,0.5
nadai,PWK,Café da manhã,250,0.0979675406523137,0.09146359398460235,0.06752626113274303,0.001883830455259,0.29498273155416
nadai,PWK,Quarto,250,0.02923320584926878,0.02272215973003365,0.03692734680532396,0.0002024746906637,0.5
nadai,PWK,Áreas comuns,250,0.1084903911840039,0.0970447409733123,0.0774550716648719,0.0005303437164339,0.3418269230769231
nadai,SMM,Atendimento da equipe,250,0.03205872929386813,0.0302811516321788,0.02247482393743395,0.0,0.1369053202571697
nadai,SMM,Café da manhã,250,0.04610217689435931,0.03881679857454705,0.03466438686263524,0.0,0.1886866231773565
nadai,SMM,Quarto,250,0.030947709035525194,0.0243863343148858,0.027448983203720457,0.0,0.1599264162489658
nadai,SMM,Áreas comuns,250,0.06026723331191248,0.0530142648501117,0.04311562427595746,0.0,0.2279531926623844
nadai,SORD,Atendimento da equipe,250,0.03218573927530193,0.02747188671386925,0.022464266872727637,0.0,0.1205935027072053
nadai,SORD,Café da manhã,250,0.0441517613814756,0.03757613814756655,0.03476309350526387,0.0,0.2063673469387754
nadai,SORD,Quarto,250,0.023695208098987588,0.0202474690663667,0.01927029342339143,0.0,0.1226996625421822
nadai,SORD,Áreas comuns,250,0.05114605102040812,0.03939923469387755,0.046072258928231725,0.0,0.2950408163265305
nadai,T50,Atendimento da equipe,250,0.08532031209621753,0.07095565358485495,0.07177867702525026,0.0,0.4893603422039175
nadai,T50,Café da manhã,250,0.07030359577602598,0.0559637847866419,0.05626296928522522,0.0,0.2655648351648351
nadai,T50,Quarto,250,0.10431937768550369,0.08461203659554875,0.08438524124979892,0.0,0.3862601448516105
nadai,T50,Áreas comuns,250,0.19832343314237977,0.168109529776823,0.14548600368679535,0.0,0.7492342463301109
nadai,X_method,Atendimento da equipe,250,0.03229123043487721,0.030700212390505847,0.02269163532930044,0.0,0.0884957145920811
nadai,X_method,Café da manhã,250,0.055211809570422245,0.04677969945858415,0.043192715391357404,0.0,0.2211859143412679
nadai,X_method,Quarto,250,0.030726667388798593,0.0300824619144828,0.021533658498873353,0.0,0.1012373453318335
nadai,X_method,Áreas comuns,250,0.09345041505683177,0.08349984770027405,0.0704288756748024,0.0,0.4131377551020407
taroba,ACC,Atendimento da equipe,250,0.02527502859681207,0.018595442182193653,0.02633675309238543,0.0,0.2450880849645526
taroba,ACC,Banheiro,250,0.035122139988787195,0.0275149984485267,0.03086539836111801,0.0,0.2254561174171743
taroba,ACC,Café da manhã,250,0.033500778177995676,0.02343092300029525,0.033776201057146106,0.0,0.2168327436631045
taroba,ACC,Experiência,250,0.03733968319197931,0.03302797981918145,0.02534508470152599,0.0,0.1141348440511933
taroba,ACC,Localização,250,0.040045521465655105,0.0329343107648625,0.03312826037103139,0.0,0.1990785979746855
taroba,ACC,Quarto,250,0.024796969519991024,0.018158062739861952,0.027118942247153312,0.0,0.182823752493199
taroba,ACC,Restaurante/Bar,250,0.030417577689988408,0.02500199138888665,0.024147106537283816,0.0,0.1397308416445076
taroba,ACC,Áreas comuns,250,0.04237532051785496,0.03295871575470275,0.03212455446638815,0.0,0.1336092006364045
taroba,CC,Atendimento da equipe,250,0.03432355280108487,0.02713772946364475,0.027259724969313347,0.0,0.1955901958773458
taroba,CC,Banheiro,250,0.04570474280732342,0.03836076366030285,0.038616540154516696,0.0,0.1983870967741936
taroba,CC,Café da manhã,250,0.0661345698103442,0.059566132548342046,0.04797934391207129,0.0005977286312014,0.230053795576808
taroba,CC,Experiência,250,0.04701350939450382,0.0364065579962465,0.03781927658587424,0.0005193517545827,0.2513967993212322
taroba,CC,Localização,250,0.0637714681470954,0.0557227890482749,0.04638441133725564,0.0,0.1945727741646108
taroba,CC,Quarto,250,0.0574210662150148,0.0502266730499756,0.04384974224337105,0.0002443845462713,0.2785983827493261
taroba,CC,Restaurante/Bar,250,0.05442613124946672,0.04256801212055355,0.04467861120957784,0.0,0.2375565736498681
taroba,CC,Áreas comuns,250,0.061480811256305924,0.05423139693940595,0.04363808844955727,0.0002511578296467,0.2774892165067919
taroba,DyS,Atendimento da equipe,250,0.026825772601029984,0.021185010453155552,0.024731314017701535,4.447776692189872e-05,0.1461264488320053
taroba,DyS,Banheiro,250,0.0232709950390927,0.016938868797930252,0.020691965590059758,2.485294119813908e-05,0.0876929145494582
taroba,DyS,Café da manhã,250,0.029254222583852373,0.0216673318450167,0.02737435045228776,4.4365982357051376e-05,0.1619455878878665
taroba,DyS,Experiência,250,0.019304262905296563,0.013273962922449499,0.019587686622094137,3.0119274717355093e-06,0.1502575171722008
taroba,DyS,Localização,250,0.03596457397313476,0.030951870899115698,0.029447160061080262,4.406280729981043e-05,0.2218699317633608
taroba,DyS,Quarto,250,0.022509862132417627,0.01620936389081315,0.025299655059671695,8.602059408002738e-06,0.2140258836094482
taroba,DyS,Restaurante/Bar,250,0.018877182526705175,0.01343173787629105,0.019138291008663835,4.424931653707271e-05,0.1199548060364611
taroba,DyS,Áreas comuns,250,0.0246144891998406,0.0167020758177727,0.02565445801493964,4.441185021791458e-05,0.1934362738277891
taroba,EMQ,Atendimento da equipe,250,0.022959071075635655,0.01693176271066785,0.026438249965705655,3.417882477149865e-10,0.2034127609168687
taroba,EMQ,Banheiro,250,0.15432208081836224,0.16057655868212412,0.07463980893306721,2.484601066554681e-14,0.3805049456010085
taroba,EMQ,Café da manhã,250,0.06304392051787056,0.0591120953705241,0.038669843418723676,1.6612508986772918e-07,0.2431721412173938
taroba,EMQ,Experiência,250,0.027194351903503243,0.022133267900431998,0.022159411825971653,6.60423792671512e-09,0.1223292373007089
taroba,EMQ,Localização,250,0.3464795347264519,0.3735481281639716,0.16604111867670257,0.0,0.7330172784166509
taroba,EMQ,Quarto,250,0.03766532036358845,0.03147545805915415,0.03207626456259695,2.087469050539954e-07,0.2275770885542275
taroba,EMQ,Restaurante/Bar,250,0.08945194234767954,0.0890110876731165,0.04542820947172059,2.788567987632717e-16,0.2995253727931724
taroba,EMQ,Áreas comuns,250,0.0794322532060454,0.07567847760511259,0.0447021090558007,1.832217383672049e-09,0.3506670719843403
taroba,FM,Atendimento da equipe,250,0.029360658720457927,0.0228140770497883,0.027601848705681855,0.0,0.1603732275629255
taroba,FM,Banheiro,250,0.056048833787273815,0.04262662971031775,0.05119189404441802,0.0,0.2725720998935965
taroba,FM,Café da manhã,250,0.03600159754855678,0.0246658708970185,0.03645632578731662,0.0,0.2648797140462938
taroba,FM,Experiência,250,0.02438965257541446,0.018055980264713452,0.022849702381313536,0.0,0.131022569021002
taroba,FM,Localização,250,0.08175123180472145,0.06716914311687,0.0649746606673248,0.0,0.3834940569634447
taroba,FM,Quarto,250,0.028040369316186784,0.020387056111124402,0.030643192256679528,0.0,0.2450828753925968
taroba,FM,Restaurante/Bar,250,0.030944304804723988,0.01960848691172435,0.0309235484223772,0.0,0.1796992816468228
taroba,FM,Áreas comuns,250,0.028214984678680808,0.0189846043223883,0.028931223462319692,0.0,0.2016946148078326
taroba,GPAC,Atendimento da equipe,250,0.032946575673624516,0.0181404229942713,0.08974122008641017,0.0,0.9983249581239528
taroba,GPAC,Banheiro,250,0.03614122307233409,0.0265503158987705,0.03336091368767895,0.0,0.1919239788580317
taroba,GPAC,Café da manhã,250,0.03680380339528135,0.026746928045110002,0.03572636587868526,0.0,0.2309515035300961
taroba,GPAC,Experiência,250,0.042254402338530735,0.03641870511926835,0.06470842498490284,0.0,0.972226484578794
taroba,GPAC,Localização,250,0.06700478091695702,0.03559542163111645,0.15877805996766728,0.0,0.989010989010989
taroba,GPAC,Quarto,250,0.026653532655739155,0.01920593932578365,0.025678791842653027,0.0,0.1585852306002285
taroba,GPAC,Restaurante/Bar,250,0.03732229815132707,0.02273700922492025,0.08895896851090027,0.0,0.9931972789115644
taroba,GPAC,Áreas comuns,250,0.0403438866843399,0.033370615630400696,0.032184827453364144,0.0,0.1539923569225999
taroba,HDy,Atendimento da equipe,250,0.0316640153146685,0.022615116398318,0.03375529724025122,0.0,0.2360325436707346
taroba,HDy,Banheiro,250,0.03375860105332453,0.0285940585911783,0.026868451345856293,0.0,0.1341137261356155
taroba,HDy,Café da manhã,250,0.030261422594142193,0.02067842199641355,0.0323896773593071,0.0,0.1857501494321577
taroba,HDy,Experiência,250,0.023101316556697817,0.01909007211907315,0.02046339378710623,0.0,0.1253767070738069
taroba,HDy,Localização,250,0.030606862525229823,0.02300964341780665,0.02681846330975438,0.0,0.1441130298273156
taroba,HDy,Quarto,250,0.025833483078766064,0.01939802336028745,0.02422809916897709,0.0,0.1234141958670261
taroba,HDy,Restaurante/Bar,250,0.02609757600999579,0.018293072330973097,0.02680357132650925,0.0,0.164080244342635
taroba,HDy,Áreas comuns,250,0.033765392390394625,0.027209811369342647,0.026642494923246125,0.0,0.1282675593896865
taroba,MAX,Atendimento da equipe,250,0.02255599693694273,0.017921772227794203,0.018764008502240782,0.0,0.121476412906181
taroba,MAX,Banheiro,250,0.028029947435052476,0.0227817036817347,0.025149762413539847,0.0,0.1645253015225592
taroba,MAX,Café da manhã,250,0.02916961244114891,0.0208565891721939,0.029984852625926345,0.0,0.2524092716817625
taroba,MAX,Experiência,250,0.01957408584241598,0.015122756666396349,0.018762227565248826,0.0,0.1043143735439915
taroba,MAX,Localização,250,0.04090521072306443,0.0349631663220573,0.030694175048882874,0.0,0.1878992219143971
taroba,MAX,Quarto,250,0.02707410846889642,0.0203653788559449,0.0252550595610352,0.0,0.1640278562031541
taroba,MAX,Restaurante/Bar,250,0.02481539226514033,0.0187372908347011,0.02242751702219078,0.0,0.1337649716658464
taroba,MAX,Áreas comuns,250,0.026108636699842716,0.0172014820825303,0.028850493088789383,0.0,0.2028654886812393
taroba,MS,Atendimento da equipe,250,0.029796619294577224,0.02637011285469145,0.021181444052801007,0.0,0.1384460772343429
taroba,MS,Banheiro,250,0.044774965843216885,0.03865897738950435,0.03718468185262016,0.0,0.1821922317314023
taroba,MS,Café da manhã,250,0.03793510255294752,0.03159973107423445,0.031151565341963283,0.0,0.1563675674080001
taroba,MS,Experiência,250,0.026538276105195817,0.0202547184287249,0.0229118275711609,0.0,0.1438358515169016
taroba,MS,Localização,250,0.03522817036446787,0.02873481349379585,0.029627303885240333,0.0,0.1384345715321255
taroba,MS,Quarto,250,0.027390518421493516,0.020311942004014,0.029527886651204233,0.0,0.1761909140317447
taroba,MS,Restaurante/Bar,250,0.023766679995696625,0.0202693322226849,0.02023491530268477,0.0,0.1405182552687394
taroba,MS,Áreas comuns,250,0.02514347442231457,0.0187600154172581,0.02356160932801403,0.0,0.121942740026827
taroba,MS2,Atendimento da equipe,250,0.02799755809397283,0.0243960106940209,0.020400331605053217,0.0,0.1574196220007425
taroba,MS2,Banheiro,250,0.04912499399205938,0.0404871626069783,0.040440689762011976,0.0,0.2624486964767521
taroba,MS2,Café da manhã,250,0.03294654340715224,0.02673221115007745,0.028819395097676823,0.0,0.1608505451856171
taroba,MS2,Experiência,250,0.026910291425738062,0.0209499019705237,0.022683235122070097,0.0,0.129522172778886
taroba,MS2,Localização,250,0.032278823579681454,0.024387066443222798,0.028834105894974357,0.0,0.1523888000402432
taroba,MS2,Quarto,250,0.02895906835923323,0.01962130278962215,0.0343915333150245,0.0,0.2102108239571871
taroba,MS2,Restaurante/Bar,250,0.023646650843930632,0.0178866711066955,0.021227219253593773,0.0,0.1183980015206941
taroba,MS2,Áreas comuns,250,0.028400752172632937,0.0197700222313825,0.03209018771308786,0.0,0.2198505068466273
taroba,PACC,Atendimento da equipe,250,0.03293639010566549,0.0292695158995784,0.025217390155290804,0.0,0.2033517295088944
taroba,PACC,Banheiro,250,0.05366974824017095,0.04331963739940005,0.04232654367322172,0.0,0.2084027621505427
taroba,PACC,Café da manhã,250,0.040939957704502095,0.03229682146428545,0.03453695167068018,0.0,0.2091326677139056
taroba,PACC,Experiência,250,0.02725121331589077,0.021166555390446352,0.022765044036628795,0.0,0.1071058847202214
taroba,PACC,Localização,250,0.03761650062348076,0.03150798180972325,0.030059179470978737,0.0,0.1515072256722597
taroba,PACC,Quarto,250,0.025096878224604775,0.0179206659267988,0.02515211634651435,0.0,0.1471286099965537
taroba,PACC,Restaurante/Bar,250,0.03210455329990938,0.02831259894255435,0.023634142081173613,0.0002252769005423,0.1337414083385581
taroba,PACC,Áreas comuns,250,0.029217052484747808,0.022565364818367697,0.026295773008330393,0.0,0.1455805189765352
taroba,PCC,Atendimento da equipe,250,0.07133241762326414,0.06318389433260671,0.04811310764887785,0.0006967689928101,0.1915294000996109
taroba,PCC,Banheiro,250,0.08980026380490873,0.08868997914105654,0.05296441556203422,0.0001735026088676,0.2159961844799209
taroba,PCC,Café da manhã,250,0.08386984149503877,0.07327652249269695,0.05767977744257867,0.000865442019426,0.2371115366865679
taroba,PCC,Experiência,250,0.0819432280534654,0.06943544454649375,0.06138154274466922,1.1979858447197513e-05,0.247710259503747
taroba,PCC,Localização,250,0.09271970243290366,0.08854953669881124,0.05551422847336527,2.808847050897456e-05,0.2319495775056289
taroba,PCC,Quarto,250,0.09798635381111004,0.0938751529614348,0.057966814492407905,0.0016757704590956,0.2604832719048816
taroba,PCC,Restaurante/Bar,250,0.07324266694881493,0.0684521342273792,0.04801228092481227,0.0009540532228237,0.2100660517504483
taroba,PCC,Áreas comuns,250,0.10244806917078532,0.1028649763502539,0.061083077103001544,0.0007156425601947,0.2441167084401467
taroba,PWK,Atendimento da equipe,250,0.03675990145651429,0.027852869791132398,0.041344789000169496,6.836905616516842e-05,0.5
taroba,PWK,Banheiro,250,0.049849997331103284,0.0404871626069782,0.04736490118429436,0.0,0.4999999999999999
taroba,PWK,Café da manhã,250,0.06936854269138902,0.0588762701733412,0.04874685731875098,0.0016258218768678,0.2373699940227136
taroba,PWK,Experiência,250,0.05063764497586187,0.0375479515114316,0.04686740149643571,0.0,0.4999999999999999
taroba,PWK,Localização,250,0.07417641488619112,0.0540007790276318,0.08450582635828069,0.0002242655303879,0.5
taroba,PWK,Quarto,250,0.05580602140615035,0.04955375861036235,0.04071673633394637,0.0002994908655285,0.2378676250374362
taroba,PWK,Restaurante/Bar,250,0.05833269272216421,0.0411283177463935,0.07006157580373241,0.0003685333131398,0.5
taroba,PWK,Áreas comuns,250,0.0650325400463063,0.061988707154786146,0.04442454779368183,0.0002393386376632,0.2188991180068241
taroba,SMM,Atendimento da equipe,250,0.03194023393510629,0.02897281074802905,0.022544273612895793,0.0,0.1342015377448482
taroba,SMM,Banheiro,250,0.05730500890006399,0.0486324913399741,0.04663427031825842,0.0,0.264311334565754
taroba,SMM,Café da manhã,250,0.03925099151611931,0.0340855215241995,0.030616973887357454,0.0,0.2129380667120844
taroba,SMM,Experiência,250,0.02952137360089732,0.02305357541921835,0.023956428927372268,0.0,0.1036726786092007
taroba,SMM,Localização,250,0.04288690574292972,0.0376954118228447,0.03148377921813539,0.0,0.1466194408034485
taroba,SMM,Quarto,250,0.02731510410800085,0.02020214617282885,0.0290463681542724,0.0,0.2281220569065591
taroba,SMM,Restaurante/Bar,250,0.031878123826976835,0.0297641293646286,0.021997621052594826,0.0,0.127144579300779
taroba,SMM,Áreas comuns,250,0.02789044125867521,0.01998890330396515,0.027772350231194606,0.0,0.1919159996505575
taroba,SORD,Atendimento da equipe,250,0.02968977677503155,0.0258749529962737,0.023098280973531064,0.0,0.1432290705226814
taroba,SORD,Banheiro,250,0.03744900592495057,0.029758064516128953,0.03181014297475963,0.0,0.1787508229098091
taroba,SORD,Café da manhã,250,0.03450481769276742,0.027130902570232998,0.031240859115653948,0.0,0.1764016736401674
taroba,SORD,Experiência,250,0.02315924505140398,0.017216510664416047,0.02117763532710427,0.0,0.1257818014423815
taroba,SORD,Localização,250,0.03262202287508405,0.02492711370262385,0.03132405050016446,0.0,0.2151603498542274
taroba,SORD,Quarto,250,0.026239568733153612,0.0193471099131476,0.02660316882641139,0.0,0.1810482180293501
taroba,SORD,Restaurante/Bar,250,0.024845336665278314,0.0216881854782728,0.020323137573191506,0.0,0.1351964459253088
taroba,SORD,Áreas comuns,250,0.025625844331423384,0.0185128436232537,0.026350923553633807,0.0,0.1717015386596278
taroba,T50,Atendimento da equipe,250,0.04863490979563072,0.03410160501476785,0.0487064339243869,0.0,0.283967115307708
taroba,T50,Banheiro,250,0.11891674433425578,0.1122823029505056,0.08290887983208656,0.0,0.4231276557543837
taroba,T50,Café da manhã,250,0.07720873668467965,0.05388798800429585,0.07457503036228456,0.0,0.4756560869567954
taroba,T50,Experiência,250,0.07330872047621499,0.0591232271373924,0.0654570891032213,0.0,0.3133109667534878
taroba,T50,Localização,250,0.07204979496061839,0.05711391965506505,0.06038127584796705,0.0,0.2756714544247892
taroba,T50,Quarto,250,0.06567678602814654,0.04218306823355375,0.06999197853584782,0.0,0.4662822903341028
taroba,T50,Restaurante/Bar,250,0.16510064676802394,0.1547169533296903,0.12381281172691619,0.0,0.6083333333333333
taroba,T50,Áreas comuns,250,0.05448748486985611,0.0371863319581166,0.05346976085030982,0.0,0.2848129788192879
taroba,X_method,Atendimento da equipe,250,0.024020265051138107,0.0201734455246349,0.020875808759211696,0.0,0.1707293178341236
taroba,X_method,Banheiro,250,0.026575947475417087,0.021406638992373002,0.022172203470643834,0.0,0.138124261209557
taroba,X_method,Café da manhã,250,0.028231831782111035,0.01832246370081915,0.031735961619641595,0.0,0.2653189541109089
taroba,X_method,Experiência,250,0.02168900949853575,0.019055607193594448,0.020235394081020826,0.0,0.1460313523341385
taroba,X_method,Localização,250,0.06641861699392769,0.06370394719561095,0.042878469317969306,0.0,0.1823800316330953
taroba,X_method,Quarto,250,0.02769821702135614,0.0207378811763284,0.026904650280325768,0.0,0.1614063138426422
taroba,X_method,Restaurante/Bar,250,0.028606325127556422,0.02264238994111375,0.02421028976987681,0.0,0.1469158572236788
taroba,X_method,Áreas comuns,250,0.044428382790082384,0.0391583119966744,0.03504116768526671,0.0,0.2203155888329177
viale_cataratas,ACC,Atendimento da equipe,250,0.026690311967704234,0.0245477223147323,0.017701729744034722,0.0,0.0740754366262632
viale_cataratas,ACC,Café da manhã,250,0.07655686898820986,0.06419791011684334,0.06097373423649129,0.0,0.3637861771214509
viale_cataratas,ACC,Experiência,250,0.02481931677018632,0.02149778172138425,0.017933143471567922,0.0,0.0675598935226265
viale_cataratas,ACC,Quarto,250,0.044639888385472185,0.036924267586893905,0.03512000385670461,0.0,0.1669812144417637
viale_cataratas,ACC,Restaurante/Bar,250,0.060048528398594515,0.04523255229649685,0.053141857236282966,0.0,0.344121462490264
viale_cataratas,ACC,Áreas comuns,250,0.046860143084985144,0.04052859421280465,0.03650591509023822,0.0,0.2279143848927129
viale_cataratas,CC,Atendimento da equipe,250,0.014510538128294734,0.01206482593037215,0.011707232123093247,0.0,0.0598869982775719
viale_cataratas,CC,Café da manhã,250,0.0978785638636725,0.0875778451477208,0.06905901960756616,0.0004354398764336,0.3071302595112118
viale_cataratas,CC,Experiência,250,0.013781366459627246,0.012921472937000751,0.00929239988274847,0.0,0.0383318544809227
viale_cataratas,CC,Quarto,250,0.051068032132306054,0.045450518861257255,0.03858220538814794,0.0,0.1911824271693409
viale_cataratas,CC,Restaurante/Bar,250,0.09737914818101145,0.08060669920141961,0.07166456677315426,0.0015971606033717,0.3697426796805678
viale_cataratas,CC,Áreas comuns,250,0.06745012531328314,0.05670426065162895,0.05179334700141543,0.0,0.2293734335839598
viale_cataratas,DyS,Atendimento da equipe,250,0.01314373911087132,0.0094982298578839,0.01276613755631319,4.389721178223605e-05,0.0942172180753097
viale_cataratas,DyS,Café da manhã,250,0.10383711875046289,0.09503417970443645,0.07911020531105589,0.0002104602391761,0.3698571561564849
viale_cataratas,DyS,Experiência,250,0.023222694520002213,0.019784757398260452,0.017930174288634426,4.3583863742212986e-05,0.0855906874786601
viale_cataratas,DyS,Quarto,250,0.04377876191090151,0.037975043443468054,0.03477382354479237,4.421229943656351e-05,0.2431502364000569
